MR.PacketLossRateULQci2.00,MR.PacketLossRateULQci2.01,MR.PacketLossRateULQci2.02,MR.PacketLossRateULQci2.03,MR.PacketLossRateULQci2.04,MR.PacketLossRateULQci2.05,MR.PacketLossRateULQci2.06,MR.PacketLossRateULQci2.07,MR.PacketLossRateULQci2.08,MR.PacketLossRateULQci2.09,MR.PacketLossRateULQci2.10,MR.PacketLossRateULQci2.11,MR.PacketLossRateULQci2.12,MR.PacketLossRateULQci2.13,MR.PacketLossRateULQci2.14,MR.PacketLossRateULQci2.15,MR.PacketLossRateULQci2.16,MR.PacketLossRateULQci2.17,MR.PacketLossRateULQci2.18,MR.PacketLossRateULQci2.19,MR.PacketLossRateULQci2.20,MR.PacketLossRateULQci2.21,MR.PacketLossRateULQci2.22,MR.PacketLossRateULQci2.23,MR.PacketLossRateULQci2.24,MR.PacketLossRateULQci2.25,MR.PacketLossRateULQci2.26,MR.PacketLossRateULQci2.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
