MR.PacketLossRateDLQci1.00,MR.PacketLossRateDLQci1.01,MR.PacketLossRateDLQci1.02,MR.PacketLossRateDLQci1.03,MR.PacketLossRateDLQci1.04,MR.PacketLossRateDLQci1.05,MR.PacketLossRateDLQci1.06,MR.PacketLossRateDLQci1.07,MR.PacketLossRateDLQci1.08,MR.PacketLossRateDLQci1.09,MR.PacketLossRateDLQci1.10,MR.PacketLossRateDLQci1.11,MR.PacketLossRateDLQci1.12,MR.PacketLossRateDLQci1.13,MR.PacketLossRateDLQci1.14,MR.PacketLossRateDLQci1.15,MR.PacketLossRateDLQci1.16,MR.PacketLossRateDLQci1.17,MR.PacketLossRateDLQci1.18,MR.PacketLossRateDLQci1.19,MR.PacketLossRateDLQci1.20,MR.PacketLossRateDLQci1.21,MR.PacketLossRateDLQci1.22,MR.PacketLossRateDLQci1.23,MR.PacketLossRateDLQci1.24,MR.PacketLossRateDLQci1.25,MR.PacketLossRateDLQci1.26,MR.PacketLossRateDLQci1.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
