MR.PacketLossRateULQci7.00,MR.PacketLossRateULQci7.01,MR.PacketLossRateULQci7.02,MR.PacketLossRateULQci7.03,MR.PacketLossRateULQci7.04,MR.PacketLossRateULQci7.05,MR.PacketLossRateULQci7.06,MR.PacketLossRateULQci7.07,MR.PacketLossRateULQci7.08,MR.PacketLossRateULQci7.09,MR.PacketLossRateULQci7.10,MR.PacketLossRateULQci7.11,MR.PacketLossRateULQci7.12,MR.PacketLossRateULQci7.13,MR.PacketLossRateULQci7.14,MR.PacketLossRateULQci7.15,MR.PacketLossRateULQci7.16,MR.PacketLossRateULQci7.17,MR.PacketLossRateULQci7.18,MR.PacketLossRateULQci7.19,MR.PacketLossRateULQci7.20,MR.PacketLossRateULQci7.21,MR.PacketLossRateULQci7.22,MR.PacketLossRateULQci7.23,MR.PacketLossRateULQci7.24,MR.PacketLossRateULQci7.25,MR.PacketLossRateULQci7.26,MR.PacketLossRateULQci7.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
