MR.PacketLossRateDLQci2.00,MR.PacketLossRateDLQci2.01,MR.PacketLossRateDLQci2.02,MR.PacketLossRateDLQci2.03,MR.PacketLossRateDLQci2.04,MR.PacketLossRateDLQci2.05,MR.PacketLossRateDLQci2.06,MR.PacketLossRateDLQci2.07,MR.PacketLossRateDLQci2.08,MR.PacketLossRateDLQci2.09,MR.PacketLossRateDLQci2.10,MR.PacketLossRateDLQci2.11,MR.PacketLossRateDLQci2.12,MR.PacketLossRateDLQci2.13,MR.PacketLossRateDLQci2.14,MR.PacketLossRateDLQci2.15,MR.PacketLossRateDLQci2.16,MR.PacketLossRateDLQci2.17,MR.PacketLossRateDLQci2.18,MR.PacketLossRateDLQci2.19,MR.PacketLossRateDLQci2.20,MR.PacketLossRateDLQci2.21,MR.PacketLossRateDLQci2.22,MR.PacketLossRateDLQci2.23,MR.PacketLossRateDLQci2.24,MR.PacketLossRateDLQci2.25,MR.PacketLossRateDLQci2.26,MR.PacketLossRateDLQci2.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
