MR.PacketLossRateULQci5.00,MR.PacketLossRateULQci5.01,MR.PacketLossRateULQci5.02,MR.PacketLossRateULQci5.03,MR.PacketLossRateULQci5.04,MR.PacketLossRateULQci5.05,MR.PacketLossRateULQci5.06,MR.PacketLossRateULQci5.07,MR.PacketLossRateULQci5.08,MR.PacketLossRateULQci5.09,MR.PacketLossRateULQci5.10,MR.PacketLossRateULQci5.11,MR.PacketLossRateULQci5.12,MR.PacketLossRateULQci5.13,MR.PacketLossRateULQci5.14,MR.PacketLossRateULQci5.15,MR.PacketLossRateULQci5.16,MR.PacketLossRateULQci5.17,MR.PacketLossRateULQci5.18,MR.PacketLossRateULQci5.19,MR.PacketLossRateULQci5.20,MR.PacketLossRateULQci5.21,MR.PacketLossRateULQci5.22,MR.PacketLossRateULQci5.23,MR.PacketLossRateULQci5.24,MR.PacketLossRateULQci5.25,MR.PacketLossRateULQci5.26,MR.PacketLossRateULQci5.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
