MR.PacketLossRateULQci1.00,MR.PacketLossRateULQci1.01,MR.PacketLossRateULQci1.02,MR.PacketLossRateULQci1.03,MR.PacketLossRateULQci1.04,MR.PacketLossRateULQci1.05,MR.PacketLossRateULQci1.06,MR.PacketLossRateULQci1.07,MR.PacketLossRateULQci1.08,MR.PacketLossRateULQci1.09,MR.PacketLossRateULQci1.10,MR.PacketLossRateULQci1.11,MR.PacketLossRateULQci1.12,MR.PacketLossRateULQci1.13,MR.PacketLossRateULQci1.14,MR.PacketLossRateULQci1.15,MR.PacketLossRateULQci1.16,MR.PacketLossRateULQci1.17,MR.PacketLossRateULQci1.18,MR.PacketLossRateULQci1.19,MR.PacketLossRateULQci1.20,MR.PacketLossRateULQci1.21,MR.PacketLossRateULQci1.22,MR.PacketLossRateULQci1.23,MR.PacketLossRateULQci1.24,MR.PacketLossRateULQci1.25,MR.PacketLossRateULQci1.26,MR.PacketLossRateULQci1.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
