MR.PacketLossRateDLQci5.00,MR.PacketLossRateDLQci5.01,MR.PacketLossRateDLQci5.02,MR.PacketLossRateDLQci5.03,MR.PacketLossRateDLQci5.04,MR.PacketLossRateDLQci5.05,MR.PacketLossRateDLQci5.06,MR.PacketLossRateDLQci5.07,MR.PacketLossRateDLQci5.08,MR.PacketLossRateDLQci5.09,MR.PacketLossRateDLQci5.10,MR.PacketLossRateDLQci5.11,MR.PacketLossRateDLQci5.12,MR.PacketLossRateDLQci5.13,MR.PacketLossRateDLQci5.14,MR.PacketLossRateDLQci5.15,MR.PacketLossRateDLQci5.16,MR.PacketLossRateDLQci5.17,MR.PacketLossRateDLQci5.18,MR.PacketLossRateDLQci5.19,MR.PacketLossRateDLQci5.20,MR.PacketLossRateDLQci5.21,MR.PacketLossRateDLQci5.22,MR.PacketLossRateDLQci5.23,MR.PacketLossRateDLQci5.24,MR.PacketLossRateDLQci5.25,MR.PacketLossRateDLQci5.26,MR.PacketLossRateDLQci5.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
