MR.PacketLossRateDLQci4.00,MR.PacketLossRateDLQci4.01,MR.PacketLossRateDLQci4.02,MR.PacketLossRateDLQci4.03,MR.PacketLossRateDLQci4.04,MR.PacketLossRateDLQci4.05,MR.PacketLossRateDLQci4.06,MR.PacketLossRateDLQci4.07,MR.PacketLossRateDLQci4.08,MR.PacketLossRateDLQci4.09,MR.PacketLossRateDLQci4.10,MR.PacketLossRateDLQci4.11,MR.PacketLossRateDLQci4.12,MR.PacketLossRateDLQci4.13,MR.PacketLossRateDLQci4.14,MR.PacketLossRateDLQci4.15,MR.PacketLossRateDLQci4.16,MR.PacketLossRateDLQci4.17,MR.PacketLossRateDLQci4.18,MR.PacketLossRateDLQci4.19,MR.PacketLossRateDLQci4.20,MR.PacketLossRateDLQci4.21,MR.PacketLossRateDLQci4.22,MR.PacketLossRateDLQci4.23,MR.PacketLossRateDLQci4.24,MR.PacketLossRateDLQci4.25,MR.PacketLossRateDLQci4.26,MR.PacketLossRateDLQci4.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
