MR.PacketLossRateDLQci3.00,MR.PacketLossRateDLQci3.01,MR.PacketLossRateDLQci3.02,MR.PacketLossRateDLQci3.03,MR.PacketLossRateDLQci3.04,MR.PacketLossRateDLQci3.05,MR.PacketLossRateDLQci3.06,MR.PacketLossRateDLQci3.07,MR.PacketLossRateDLQci3.08,MR.PacketLossRateDLQci3.09,MR.PacketLossRateDLQci3.10,MR.PacketLossRateDLQci3.11,MR.PacketLossRateDLQci3.12,MR.PacketLossRateDLQci3.13,MR.PacketLossRateDLQci3.14,MR.PacketLossRateDLQci3.15,MR.PacketLossRateDLQci3.16,MR.PacketLossRateDLQci3.17,MR.PacketLossRateDLQci3.18,MR.PacketLossRateDLQci3.19,MR.PacketLossRateDLQci3.20,MR.PacketLossRateDLQci3.21,MR.PacketLossRateDLQci3.22,MR.PacketLossRateDLQci3.23,MR.PacketLossRateDLQci3.24,MR.PacketLossRateDLQci3.25,MR.PacketLossRateDLQci3.26,MR.PacketLossRateDLQci3.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
