MR.PacketLossRateULQci6.00,MR.PacketLossRateULQci6.01,MR.PacketLossRateULQci6.02,MR.PacketLossRateULQci6.03,MR.PacketLossRateULQci6.04,MR.PacketLossRateULQci6.05,MR.PacketLossRateULQci6.06,MR.PacketLossRateULQci6.07,MR.PacketLossRateULQci6.08,MR.PacketLossRateULQci6.09,MR.PacketLossRateULQci6.10,MR.PacketLossRateULQci6.11,MR.PacketLossRateULQci6.12,MR.PacketLossRateULQci6.13,MR.PacketLossRateULQci6.14,MR.PacketLossRateULQci6.15,MR.PacketLossRateULQci6.16,MR.PacketLossRateULQci6.17,MR.PacketLossRateULQci6.18,MR.PacketLossRateULQci6.19,MR.PacketLossRateULQci6.20,MR.PacketLossRateULQci6.21,MR.PacketLossRateULQci6.22,MR.PacketLossRateULQci6.23,MR.PacketLossRateULQci6.24,MR.PacketLossRateULQci6.25,MR.PacketLossRateULQci6.26,MR.PacketLossRateULQci6.27,endTime,fileFormatVersion,id,period,reportTime,startTime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-11-06T01:30:00.000,V2.0.0,197776907,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
